Rule ID,Source Sheet,Source Cell,Business Label Context,Workbook Formula,Cached Value,Implementation Status
WB_SCHEDULE_O46,Schedule,O46,Not Included - Base Application Package Install,"_xlfn.IFS(AND(H46>0, L46=0), (K46+J46)-(H46*(K46+J46)), AND(H46=0, L46>0), L46, AND(H46>0, L46>0), L46/H46, AND(H46=0, L46=0), K46+J46)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A47,Schedule,A47,Not Included - Solution Orientation Prep,,1.0379999999999958,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B47,Schedule,B47,Not Included - Solution Orientation Prep,"IF(Calculations!E22=0,""Not Included - Solution Orientation Prep"",""Solution Orientation Prep"")",Not Included - Solution Orientation Prep,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J47,Schedule,J47,Not Included - Solution Orientation Prep,"IFERROR(_xlfn.XLOOKUP(B47,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M47,Schedule,M47,Not Included - Solution Orientation Prep,((SUM(J47:K47))-L47),0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N47,Schedule,N47,Not Included - Solution Orientation Prep,"IFERROR(_xlfn.IFS(M47<0,""Over Budget"",(L47/(J47+K47))>H47,""Trending Over"",(L47/(J47+K47))<H47,""Trending Under"",(L47/(J47+K47))=H47,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O47,Schedule,O47,Not Included - Solution Orientation Prep,"_xlfn.IFS(AND(H47>0, L47=0), (K47+J47)-(H47*(K47+J47)), AND(H47=0, L47>0), L47, AND(H47>0, L47>0), L47/H47, AND(H47=0, L47=0), K47+J47)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A48,Schedule,A48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an",,1.0389999999999957,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B48,Schedule,B48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an","IF(Calculations!E19=0,""Not Included - Customer Facility Review"",""Customer Facility Review"")",Not Included - Customer Facility Review,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J48,Schedule,J48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an","IFERROR(_xlfn.XLOOKUP(B48,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M48,Schedule,M48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an",,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N48,Schedule,N48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an","IFERROR(_xlfn.IFS(M48<0,""Over Budget"",(L48/(J48+K48))>H48,""Trending Over"",(L48/(J48+K48))<H48,""Trending Under"",(L48/(J48+K48))=H48,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O48,Schedule,O48,"Not Included - Customer Facility Review | The site visit & walkthrough are for the Solution Architect, Project Manager, and Delivery Consultant (optional - depends on nature of the project). This event is to allow time to walk through client warehouse/facility, to identify their processes and get an","_xlfn.IFS(AND(H48>0, L48=0), (K48+J48)-(H48*(K48+J48)), AND(H48=0, L48>0), L48, AND(H48>0, L48>0), L48/H48, AND(H48=0, L48=0), K48+J48)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A49,Schedule,A49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut",,1.0399999999999956,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B49,Schedule,B49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut","IF(Calculations!E23=0,""Not Included - Solution Orientation Session"", ""Solution Orientation Session"")",Not Included - Solution Orientation Session,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J49,Schedule,J49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut","IFERROR(_xlfn.XLOOKUP(B49,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M49,Schedule,M49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut",,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N49,Schedule,N49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut","IFERROR(_xlfn.IFS(M49<0,""Over Budget"",(L49/(J49+K49))>H49,""Trending Over"",(L49/(J49+K49))<H49,""Trending Under"",(L49/(J49+K49))=H49,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O49,Schedule,O49,"Not Included - Solution Orientation Session | As a part of the site visit & walkthrough, detailed notes are taken. Generally, those notes are compiled & used to complete the solution Orientation session. A solution orientation session is where CI resources walk through the baselie applications/solut","_xlfn.IFS(AND(H49>0, L49=0), (K49+J49)-(H49*(K49+J49)), AND(H49=0, L49>0), L49, AND(H49>0, L49>0), L49/H49, AND(H49=0, L49=0), K49+J49)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A50,Schedule,A50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to",,1.0409999999999955,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B50,Schedule,B50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to","IF(_xlfn.XLOOKUP(""Pacejet Requirements Session"",Calculations!A:A,Calculations!E:E)=0, ""Not Included - Pacejet Requirements Session"", ""Pacejet Requirements Session"")",Not Included - Pacejet Requirements Session,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J50,Schedule,J50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to","IFERROR(_xlfn.XLOOKUP(B50,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M50,Schedule,M50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to",,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N50,Schedule,N50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to","IFERROR(_xlfn.IFS(M50<0,""Over Budget"",(L50/(J50+K50))>H50,""Trending Over"",(L50/(J50+K50))<H50,""Trending Under"",(L50/(J50+K50))=H50,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O50,Schedule,O50,"Not Included - Pacejet Requirements Session | The Pacejet Requirements session is a joint meeting with Pacejet, Cloud Inventory and the customer. It is advised that Cloud Inventory and Pacejet have a discussion following the requirements gathering session to review the requirements captured prior to","_xlfn.IFS(AND(H50>0, L50=0), (K50+J50)-(H50*(K50+J50)), AND(H50=0, L50>0), L50, AND(H50>0, L50>0), L50/H50, AND(H50=0, L50=0), K50+J50)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A51,Schedule,A51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,,1.0419999999999954,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B51,Schedule,B51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,"IF(Calculations!E24>0,""Gap Analysis"",""Not Included - Gap Analysis"")",Not Included - Gap Analysis,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J51,Schedule,J51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,"IFERROR(_xlfn.XLOOKUP(B51,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M51,Schedule,M51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N51,Schedule,N51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,"IFERROR(_xlfn.IFS(M51<0,""Over Budget"",(L51/(J51+K51))>H51,""Trending Over"",(L51/(J51+K51))<H51,""Trending Under"",(L51/(J51+K51))=H51,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O51,Schedule,O51,Not Included - Gap Analysis | Document created as a result of discussions that occurred at the Solution Orientation Session. Analysis to be used at executive alignment calls as needed.,"_xlfn.IFS(AND(H51>0, L51=0), (K51+J51)-(H51*(K51+J51)), AND(H51=0, L51>0), L51, AND(H51>0, L51>0), L51/H51, AND(H51=0, L51=0), K51+J51)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A52,Schedule,A52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re",,1.0429999999999953,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B52,Schedule,B52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re","IF(Calculations!E25>0,""Business Requirement Document (BRD) Creation & Review Sessions"", ""Not Included - Business Requirement Document (BRD) Creation & Review Sessions"")",Not Included - Business Requirement Document (BRD) Creation & Review Sessions,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J52,Schedule,J52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re","IFERROR(_xlfn.XLOOKUP(B52,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M52,Schedule,M52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re",,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N52,Schedule,N52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re","IFERROR(_xlfn.IFS(M52<0,""Over Budget"",(L52/(J52+K52))>H52,""Trending Over"",(L52/(J52+K52))<H52,""Trending Under"",(L52/(J52+K52))=H52,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O52,Schedule,O52,"Not Included - Business Requirement Document (BRD) Creation & Review Sessions | BRD review sessions are typically led by the Solution Architect, Team Lead/Project Lead, Project Managers, & Delivery Consultant (optional). Goal is to work together to make sure customer fully understand the business re","_xlfn.IFS(AND(H52>0, L52=0), (K52+J52)-(H52*(K52+J52)), AND(H52=0, L52>0), L52, AND(H52>0, L52>0), L52/H52, AND(H52=0, L52=0), K52+J52)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A53,Schedule,A53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,,1.0439999999999952,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_B53,Schedule,B53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,"IF(Calculations!E25>0,""Business Requirement Document (BRD) Sign Off"", ""Not Included - Business Requirement Document (BRD) Sign Off"")",Not Included - Business Requirement Document (BRD) Sign Off,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J53,Schedule,J53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,"IFERROR(_xlfn.XLOOKUP(B53,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_M53,Schedule,M53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,,0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_N53,Schedule,N53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,"IFERROR(_xlfn.IFS(M53<0,""Over Budget"",(L53/(J53+K53))>H53,""Trending Over"",(L53/(J53+K53))<H53,""Trending Under"",(L53/(J53+K53))=H53,""On Track""),""On Track"")",On Track,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_O53,Schedule,O53,Not Included - Business Requirement Document (BRD) Sign Off | CI sends the final draft of the BRD with a signature block to the signatory on the customer side and they execute it. Once signed any additional changes will result in change orders.,"_xlfn.IFS(AND(H53>0, L53=0), (K53+J53)-(H53*(K53+J53)), AND(H53=0, L53>0), L53, AND(H53>0, L53>0), L53/H53, AND(H53=0, L53=0), K53+J53)",0,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_A54,Schedule,A54,"Final Project Plan Validation | This is to take the high-level project plan and dates that we have been discussing up to this point, putting it into a final project plan with accurate resources, contingencies built in and then work with the customer project team to make sure that lines up with their",,1.044999999999995,SCHEDULE_TEMPLATE_MAPPED
WB_SCHEDULE_J54,Schedule,J54,"Final Project Plan Validation | This is to take the high-level project plan and dates that we have been discussing up to this point, putting it into a final project plan with accurate resources, contingencies built in and then work with the customer project team to make sure that lines up with their","IFERROR(_xlfn.XLOOKUP(B54,Calculations!A:A,Calculations!E:E),0)",0,SCHEDULE_TEMPLATE_MAPPED
